976191488,976207871,湖南,益阳
976207872,976224255,湖南,常德
976224256,976355327,湖北,武汉
976355328,976388095,湖北,荆州
976388096,976412671,湖北,宜昌
976412672,976420863,湖北,随州
976420864,976445439,湖北,武汉
976445440,976457727,湖北,黄冈
976457728,976470015,湖北,孝感
976470016,976486399,湖北,黄石
976486400,976502783,湖北,十堰
976502784,976518655,湖北,荆门
976518656,976519167,湖北,武汉
976519168,976535551,湖北,咸宁
976535552,976547839,湖北,恩施
976547840,976548863,湖北,神农架
976548864,976549887,湖北,咸宁
976549888,976551935,湖北,恩施
976551936,976564223,湖北,鄂州
976564224,976576511,湖北,仙桃
976576512,976582655,湖北,天门
976582656,976588799,湖北,潜江
976588800,976594431,湖北,十堰
976594432,976617471,湖北,武汉
976617472,976643382,湖北,黄石
976643383,976643383,湖北,武汉
976643384,976650239,湖北,黄石
976650240,976650297,湖北,荆州
976650298,976650298,湖北,潜江
976650299,976683007,湖北,荆州
976683008,976712703,湖北,孝感
976712704,976713727,湖北,武汉
976713728,976713983,湖北,孝感
976713984,976715775,湖北,武汉
976715776,976744447,湖北,鄂州
976744448,976748543,湖北,武汉
976748544,976758015,山东,济南
976758016,976758271,山东,滨州
976758272,976781311,山东,济南
976781312,976788735,山东,青岛
976788736,976788991,山东,济南
976788992,976797695,山东,青岛
976797696,976806143,山东,泰安
976806144,976806655,山东,德州
976806656,976814079,山东,泰安
976814080,976822271,山东,烟台
976822272,976830463,山东,临沂
976830464,976832599,山东,潍坊
976832600,976832600,山东,济南
976832601,976838655,山东,潍坊
976838656,976846847,山东,淄博
976846848,976855039,山东,东营
976855040,976863231,山东,聊城
976863232,976871423,山东,菏泽
976871424,976879615,山东,枣庄
976879616,976880383,山东,滨州
976880384,976880639,山东,日照
976880640,976887807,山东,济南
976887808,976888831,山东,德州
976888832,976889855,山东,青岛
976889856,976891903,山东,德州
976891904,976892159,山东,临沂
976892160,976892415,山东,济宁
976892416,976904191,山东,济南
976904192,976908543,山东,威海
976908544,976911871,山东,泰安
976911872,976912383,山东,威海
976912384,976918527,山东,济南
976918528,976918783,山东,菏泽
976918784,976925183,山东,济南
976925184,976925439,山东,日照
976925440,976928767,山东,济南
976928768,976932607,山东,临沂
976932608,976951551,山东,济南
976951552,976951807,山东,烟台
976951808,976952063,山东,枣庄
976952064,976953087,山东,烟台
976953088,976953343,山东,济南
976953344,976954879,山东,烟台
976954880,976961535,山东,日照
976961536,976967167,山东,济南
976967168,976967423,山东,临沂
976967424,976970751,山东,济南
976970752,976971007,福建,莆田
976971008,976977919,山东,济南
976977920,976978943,广西,柳州
976978944,976990207,广西,南宁
976990208,976990719,广西,玉林
976990720,976991231,广西,贺州
976991232,976991487,广西,柳州
976991488,976992255,广西,贺州
976992256,976993279,广西,贵港
976993280,976994303,广西,贺州
976994304,976999167,广西,南宁
976999168,976999423,广西,崇左
976999424,977010687,广西,南宁
977010688,977011804,广东,深圳
977011806,977127423,广东,深圳
977127424,977272831,广东,广州
977305600,977338367,香港,香港
977397760,977399807,广东,广州
977403904,977410559,四川,成都
977410560,977410815,四川,广元
977410816,977411327,四川,遂宁
977411328,977411583,四川,巴中
977411584,977412095,四川,内江
977412096,977412607,四川,泸州
977412608,977412863,四川,宜宾
977412864,977414143,四川,成都
977414144,977414399,四川,南充
977414400,977414655,四川,德阳
977414656,977415679,四川,绵阳
977415680,977418495,四川,德阳
977418496,977418751,四川,绵阳
977418752,977419263,四川,德阳
977419264,977420287,四川,绵阳
977420288,977420799,四川,广元
977420800,977421055,四川,绵阳
977421056,977421311,四川,广元
977421312,977421823,四川,乐山
977421824,977422079,四川,巴中
977422080,977422335,四川,乐山
977422336,977422591,四川,成都
977422592,977424383,四川,乐山
977424384,977424639,四川,遂宁
977424640,977425407,四川,南充
977425408,977426687,四川,广安
977426688,977427199,四川,遂宁
977427200,977427455,四川,巴中
977427456,977428223,四川,资阳
977428224,977428735,四川,凉山
977428736,977429503,四川,自贡
977429504,977430783,四川,宜宾
977430784,977432319,四川,内江
977432320,977432831,四川,泸州
977432832,977433599,四川,攀枝花
977433600,977434111,四川,达州
977434112,977434623,四川,绵阳
977434624,977434879,四川,雅安
977434880,977435391,四川,资阳
977435392,977435647,四川,广安
977435648,977436671,四川,成都
977436672,977449727,江西,南昌
977449728,977450495,四川,德阳
